timestamp,transformer_id,load_percentage,oil_temperature_c,winding_temperature_c,vibration_mm_s,dissolved_hydrogen_ppm,dissolved_acetylene_ppm,iso_forest_pred,anomaly_score,anomaly_flag
2026-06-12 16:00:00,TX-DELTA-04,56.69,50.88,59.56,2.356,11.24,0.5,0,0.1641,0
2026-06-12 17:00:00,TX-DELTA-04,58.09,54.09,63.14,2.311,12.82,3.01,0,0.1266,0
2026-06-12 18:00:00,TX-DELTA-04,60.39,42.01,51.54,2.35,12.53,0.44,0,0.2295,0
2026-06-12 19:00:00,TX-DELTA-04,55.84,46.66,55.14,2.261,11.19,0.6,0,0.0987,0
2026-06-12 20:00:00,TX-DELTA-04,64.86,43.5,52.91,2.224,21.94,2.15,0,0.1639,0
2026-06-12 21:00:00,TX-DELTA-04,64.1,41.89,49.89,2.463,28.39,0.54,0,0.0662,0
2026-06-12 22:00:00,TX-DELTA-04,69.26,38.53,49.92,2.358,12.79,1.83,0,0.1108,0
2026-06-12 23:00:00,TX-DELTA-04,84.68,51.27,66.26,2.528,32.12,1.72,0,0.3045,0
2026-06-13 00:00:00,TX-DELTA-04,83.31,43.41,58.67,2.646,18.57,0.61,0,0.1948,0
2026-06-13 01:00:00,TX-DELTA-04,78.21,34.95,48.11,2.529,15.24,1.01,0,0.1962,0
2026-06-13 02:00:00,TX-DELTA-04,80.1,40.06,54.45,2.922,27.34,0.82,0,0.1648,0
2026-06-13 03:00:00,TX-DELTA-04,64.93,33.26,45.58,2.273,19.55,0.77,0,0.2151,0
2026-06-13 04:00:00,TX-DELTA-04,67.9,37.53,48.06,2.548,30.17,0.61,0,0.107,0
2026-06-13 05:00:00,TX-DELTA-04,54.95,38.85,46.36,2.292,38.4,0.63,0,0.1655,0
2026-06-13 06:00:00,TX-DELTA-04,59.91,39.45,47.62,2.702,12.78,0.49,0,0.1053,0
2026-06-13 07:00:00,TX-DELTA-04,62.64,38.29,49.14,2.542,29.58,0.28,0,0.1267,0
2026-06-13 08:00:00,TX-DELTA-04,69.15,44.5,56.78,2.591,12.0,0.48,0,0.0523,0
2026-06-13 09:00:00,TX-DELTA-04,71.63,46.23,58.94,2.434,33.23,0.62,0,0.0294,0
2026-06-13 10:00:00,TX-DELTA-04,70.45,53.47,65.91,2.575,44.37,0.49,0,0.046,0
2026-06-13 11:00:00,TX-DELTA-04,73.18,53.9,67.19,2.573,12.11,0.3,0,0.0665,0
2026-06-13 12:00:00,TX-DELTA-04,82.9,58.69,73.16,2.468,38.2,0.81,0,0.1865,0
2026-06-13 13:00:00,TX-DELTA-04,70.88,54.42,66.37,2.462,23.36,0.24,0,0.069,0
2026-06-13 14:00:00,TX-DELTA-04,75.64,57.21,71.23,2.357,31.61,1.57,0,0.0684,0
2026-06-13 15:00:00,TX-DELTA-04,66.8,52.5,62.54,2.355,38.05,1.33,0,0.1769,0
2026-06-13 16:00:00,TX-DELTA-04,57.87,53.28,61.66,2.392,51.92,0.8,0,0.2361,0
2026-06-13 17:00:00,TX-DELTA-04,54.0,49.33,56.35,2.247,14.86,0.58,0,0.1623,0
2026-06-13 18:00:00,TX-DELTA-04,53.0,48.43,56.6,2.291,22.81,1.97,0,0.1902,0
2026-06-13 19:00:00,TX-DELTA-04,58.63,45.53,54.91,2.223,30.43,0.9,0,0.1675,0
2026-06-13 20:00:00,TX-DELTA-04,60.22,40.44,47.52,2.398,24.93,0.33,0,0.2212,0
2026-06-13 21:00:00,TX-DELTA-04,73.9,43.06,58.23,2.559,31.45,0.96,0,0.0632,0
2026-06-13 22:00:00,TX-DELTA-04,66.21,39.6,51.9,2.412,10.29,2.05,0,0.0771,0
2026-06-13 23:00:00,TX-DELTA-04,76.05,44.0,56.53,2.661,17.56,1.61,0,0.1212,0
2026-06-14 00:00:00,TX-DELTA-04,78.7,37.95,53.2,2.804,25.49,0.56,0,0.1227,0
2026-06-14 01:00:00,TX-DELTA-04,75.84,38.69,51.52,2.499,63.1,0.36,0,0.1627,0
2026-06-14 02:00:00,TX-DELTA-04,75.59,37.8,51.18,2.547,24.04,0.68,0,0.0705,0
2026-06-14 03:00:00,TX-DELTA-04,69.33,35.47,46.66,2.529,34.19,1.45,0,0.2705,0
2026-06-14 04:00:00,TX-DELTA-04,63.66,36.2,47.24,2.114,15.44,0.7,0,0.1499,0
2026-06-14 05:00:00,TX-DELTA-04,55.16,36.42,43.59,2.29,14.75,0.61,0,0.1959,0
2026-06-14 06:00:00,TX-DELTA-04,60.92,37.24,47.49,2.107,29.69,2.07,0,0.148,0
2026-06-14 07:00:00,TX-DELTA-04,54.09,41.46,48.89,2.622,10.07,0.64,0,0.2072,0
2026-06-14 08:00:00,TX-DELTA-04,58.46,44.44,53.08,1.979,16.93,0.51,0,0.0701,0
2026-06-14 09:00:00,TX-DELTA-04,66.24,52.92,65.16,2.447,12.95,2.11,0,0.1969,0
2026-06-14 10:00:00,TX-DELTA-04,73.35,49.21,62.21,2.373,11.88,0.37,0,0.0465,0
2026-06-14 11:00:00,TX-DELTA-04,78.4,53.83,68.68,3.075,14.3,2.9,0,0.2399,0
2026-06-14 12:00:00,TX-DELTA-04,80.85,56.86,71.85,2.339,37.85,0.73,0,0.1484,0
2026-06-14 13:00:00,TX-DELTA-04,74.51,58.48,73.4,2.47,10.86,0.28,0,0.0616,0
2026-06-14 14:00:00,TX-DELTA-04,75.69,55.63,67.61,2.508,27.55,0.37,0,0.1064,0
2026-06-14 15:00:00,TX-DELTA-04,74.86,58.1,72.17,2.48,21.75,0.25,0,0.0714,0
2026-06-14 16:00:00,TX-DELTA-04,63.88,50.51,58.62,2.568,22.34,0.47,0,0.135,0
2026-06-14 17:00:00,TX-DELTA-04,61.98,47.98,57.61,2.076,11.26,0.9,0,0.1399,0
2026-06-14 18:00:00,TX-DELTA-04,55.36,49.96,58.79,2.009,37.24,0.46,0,0.1376,0
2026-06-14 19:00:00,TX-DELTA-04,56.54,46.86,53.49,2.238,26.32,0.51,0,0.1127,0
2026-06-14 20:00:00,TX-DELTA-04,60.21,42.62,51.67,2.401,22.37,0.26,0,0.0776,0
2026-06-14 21:00:00,TX-DELTA-04,67.89,41.63,52.61,2.611,31.32,0.63,0,0.0553,0
2026-06-14 22:00:00,TX-DELTA-04,73.0,41.11,54.07,3.042,17.82,0.36,0,0.1018,0
2026-06-14 23:00:00,TX-DELTA-04,83.11,41.43,55.99,2.846,10.64,0.38,0,0.208,0
2026-06-15 00:00:00,TX-DELTA-04,78.89,41.82,53.5,2.709,40.26,0.27,0,0.1136,0
2026-06-15 01:00:00,TX-DELTA-04,76.62,36.97,48.3,2.413,30.0,1.34,0,0.1563,0
2026-06-15 02:00:00,TX-DELTA-04,73.59,37.28,51.27,2.5,49.93,1.4,0,0.1275,0
2026-06-15 03:00:00,TX-DELTA-04,71.22,33.65,45.54,2.221,23.22,0.91,0,0.1828,0
2026-06-15 04:00:00,TX-DELTA-04,58.51,39.64,49.21,2.322,26.73,2.74,0,0.1521,0
2026-06-15 05:00:00,TX-DELTA-04,56.97,40.5,47.72,2.143,13.52,0.77,0,0.0987,0
2026-06-15 06:00:00,TX-DELTA-04,59.17,41.4,51.8,2.071,15.26,0.88,0,0.0455,0
2026-06-15 07:00:00,TX-DELTA-04,50.76,42.25,48.39,2.157,20.26,2.02,0,0.2185,0
2026-06-15 08:00:00,TX-DELTA-04,66.36,42.37,53.52,1.979,15.22,1.83,0,0.0836,0
2026-06-15 09:00:00,TX-DELTA-04,69.43,48.16,60.39,2.434,13.44,0.69,0,0.0182,0
2026-06-15 10:00:00,TX-DELTA-04,78.96,54.71,68.64,2.725,25.01,0.33,0,0.0558,0
2026-06-15 11:00:00,TX-DELTA-04,80.23,55.5,69.7,2.418,10.33,3.77,0,0.1964,0
2026-06-15 12:00:00,TX-DELTA-04,75.86,54.26,67.8,3.084,36.6,0.58,0,0.1358,0
2026-06-15 13:00:00,TX-DELTA-04,78.0,57.9,73.13,2.597,27.8,0.77,0,0.2101,0
2026-06-15 14:00:00,TX-DELTA-04,73.48,57.91,69.54,2.807,13.34,3.11,0,0.1984,0
2026-06-15 15:00:00,TX-DELTA-04,70.91,57.31,68.97,2.521,49.23,0.33,0,0.155,0
2026-06-15 16:00:00,TX-DELTA-04,55.4,54.16,61.37,1.994,11.54,0.36,0,0.1413,0
2026-06-15 17:00:00,TX-DELTA-04,49.24,52.86,60.13,2.225,17.15,1.34,1,0.4374,0
2026-06-15 18:00:00,TX-DELTA-04,60.29,44.05,52.62,2.205,13.06,1.95,0,0.1772,0
2026-06-15 19:00:00,TX-DELTA-04,58.26,48.35,56.57,2.216,14.04,4.34,0,0.1702,0
2026-06-15 20:00:00,TX-DELTA-04,62.94,42.39,53.15,2.013,16.86,0.42,0,0.1149,0
2026-06-15 21:00:00,TX-DELTA-04,60.75,42.59,51.21,2.691,12.57,0.34,0,0.1294,0
2026-06-15 22:00:00,TX-DELTA-04,76.21,41.32,53.06,2.765,17.32,0.92,0,0.0973,0
2026-06-15 23:00:00,TX-DELTA-04,79.32,37.08,52.81,2.636,13.15,0.54,0,0.1997,0
2026-06-16 00:00:00,TX-DELTA-04,84.81,43.08,59.92,2.877,68.26,0.26,0,0.3256,0
2026-06-16 01:00:00,TX-DELTA-04,71.71,38.98,51.3,2.559,15.83,0.49,0,0.0756,0
2026-06-16 02:00:00,TX-DELTA-04,66.91,37.05,48.28,2.293,15.33,0.64,0,0.0775,0
2026-06-16 03:00:00,TX-DELTA-04,66.02,37.61,49.37,2.211,27.26,0.97,0,0.0712,0
2026-06-16 04:00:00,TX-DELTA-04,64.44,33.17,45.13,2.207,15.53,0.59,0,0.1771,0
2026-06-16 05:00:00,TX-DELTA-04,56.81,38.28,48.5,2.757,22.84,3.04,0,0.1755,0
2026-06-16 06:00:00,TX-DELTA-04,51.77,37.59,45.71,2.315,10.32,1.97,0,0.2466,0
2026-06-16 07:00:00,TX-DELTA-04,53.44,40.59,46.2,2.466,14.97,1.48,0,0.2144,0
2026-06-16 08:00:00,TX-DELTA-04,67.51,46.77,57.73,2.024,20.46,0.36,0,0.0464,0
2026-06-16 09:00:00,TX-DELTA-04,70.0,47.79,58.25,2.593,78.46,0.47,0,0.1463,0
2026-06-16 10:00:00,TX-DELTA-04,77.46,51.45,63.92,2.705,16.61,0.96,0,0.0741,0
2026-06-16 11:00:00,TX-DELTA-04,72.98,51.13,63.12,2.903,10.86,3.34,0,0.2639,0
2026-06-16 12:00:00,TX-DELTA-04,77.86,55.17,68.24,2.494,32.19,0.37,0,0.0552,0
2026-06-16 13:00:00,TX-DELTA-04,82.08,58.63,73.65,2.594,11.21,0.73,0,0.1217,0
2026-06-16 14:00:00,TX-DELTA-04,76.06,55.9,68.33,2.469,15.59,0.25,0,0.0698,0
2026-06-16 15:00:00,TX-DELTA-04,67.78,54.35,66.6,2.588,11.38,0.32,0,0.0785,0
2026-06-16 16:00:00,TX-DELTA-04,61.26,71.99,90.18,2.134,12.69,0.31,1,0.4852,1
2026-06-16 17:00:00,TX-DELTA-04,50.96,48.18,55.8,2.078,24.39,2.15,0,0.2101,0
2026-06-16 18:00:00,TX-DELTA-04,49.13,46.73,53.11,1.835,13.68,0.49,0,0.3615,0
2026-06-16 19:00:00,TX-DELTA-04,51.56,45.94,53.29,2.755,14.77,0.73,0,0.1752,0
2026-06-16 20:00:00,TX-DELTA-04,62.5,41.59,52.14,2.52,11.42,0.71,0,0.1324,0
2026-06-16 21:00:00,TX-DELTA-04,66.79,44.02,53.81,2.553,12.54,0.74,0,0.0161,0
2026-06-16 22:00:00,TX-DELTA-04,74.89,44.74,57.15,2.886,37.14,2.77,0,0.1487,0
2026-06-16 23:00:00,TX-DELTA-04,76.62,41.35,54.15,2.677,11.21,3.18,0,0.1472,0
2026-06-17 00:00:00,TX-DELTA-04,76.35,38.89,52.18,2.955,12.35,1.03,0,0.1716,0
2026-06-17 01:00:00,TX-DELTA-04,80.26,40.07,53.67,2.59,15.36,2.22,0,0.1654,0
2026-06-17 02:00:00,TX-DELTA-04,75.21,35.24,49.16,2.584,17.99,0.76,0,0.1646,0
2026-06-17 03:00:00,TX-DELTA-04,65.33,34.25,44.67,2.207,21.07,0.44,0,0.1805,0
2026-06-17 04:00:00,TX-DELTA-04,56.24,37.09,44.39,2.085,20.53,2.03,0,0.2438,0
2026-06-17 05:00:00,TX-DELTA-04,59.87,39.18,47.9,2.009,10.37,2.46,0,0.1288,0
2026-06-17 06:00:00,TX-DELTA-04,54.8,37.36,44.37,2.392,17.91,0.57,0,0.2203,0
2026-06-17 07:00:00,TX-DELTA-04,54.48,42.06,49.91,2.004,11.8,3.42,0,0.2497,0
2026-06-17 08:00:00,TX-DELTA-04,59.62,48.11,56.44,2.429,36.54,3.87,0,0.1735,0
2026-06-17 09:00:00,TX-DELTA-04,123.89,49.59,90.71,2.55,28.05,2.44,1,0.9144,1
2026-06-17 10:00:00,TX-DELTA-04,76.0,53.16,66.96,2.555,12.96,0.89,0,0.0472,0
2026-06-17 11:00:00,TX-DELTA-04,79.95,81.49,104.23,2.784,36.73,1.02,1,0.6688,1
2026-06-17 12:00:00,TX-DELTA-04,76.15,54.49,67.34,2.807,36.46,2.23,0,0.1497,0
2026-06-17 13:00:00,TX-DELTA-04,76.95,60.16,74.2,2.657,22.61,0.4,0,0.1477,0
2026-06-17 14:00:00,TX-DELTA-04,73.72,55.36,67.4,2.6,34.34,3.37,0,0.2053,0
2026-06-17 15:00:00,TX-DELTA-04,64.77,52.35,62.4,2.148,13.07,0.28,0,0.1194,0
