timestamp,transformer_id,load_percentage,winding_temperature_c,oil_temperature_c,predicted_stress_index,anomaly_intensity,dga_severity_index,composite_risk_score,risk_tier,recommended_action
2026-06-07 20:00:00,TX-GAMMA-03,62.72,54.43,43.71,9.67,14.2,18.4,13.44,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 21:00:00,TX-GAMMA-03,64.2,59.17,46.82,11.52,0.0,6.78,6.3,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 22:00:00,TX-GAMMA-03,76.73,64.01,47.53,23.27,8.64,13.22,15.64,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 23:00:00,TX-GAMMA-03,72.6,56.54,42.85,16.25,3.74,9.2,10.11,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 00:00:00,TX-GAMMA-03,82.36,61.13,44.41,24.93,22.36,11.29,20.62,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 01:00:00,TX-GAMMA-03,79.03,60.2,43.1,22.55,18.43,4.9,16.69,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 02:00:00,TX-GAMMA-03,71.12,51.57,38.66,12.82,11.07,11.27,11.82,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 03:00:00,TX-GAMMA-03,63.12,49.55,38.17,10.2,16.69,12.91,13.15,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 04:00:00,TX-GAMMA-03,53.1,48.88,39.72,1.69,18.39,4.56,8.25,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 05:00:00,TX-GAMMA-03,57.34,60.82,49.46,7.71,3.73,5.29,5.71,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 06:00:00,TX-GAMMA-03,56.38,57.25,48.16,4.95,5.62,8.02,5.95,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 07:00:00,TX-GAMMA-03,55.5,57.77,48.26,4.85,10.74,10.27,8.27,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 08:00:00,TX-GAMMA-03,60.03,57.16,45.57,8.1,3.16,5.47,5.71,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 09:00:00,TX-GAMMA-03,70.31,77.89,61.19,26.94,16.8,6.66,18.32,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 10:00:00,TX-GAMMA-03,74.08,75.31,61.1,28.57,16.42,15.57,21.07,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 11:00:00,TX-GAMMA-03,78.01,77.06,62.06,33.56,16.23,10.42,21.71,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 12:00:00,TX-GAMMA-03,82.68,89.47,70.14,43.19,51.01,4.09,36.15,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-08 13:00:00,TX-GAMMA-03,73.93,77.18,62.65,32.51,12.42,6.8,19.05,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 14:00:00,TX-GAMMA-03,71.8,75.3,60.36,29.84,9.49,6.68,16.93,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 15:00:00,TX-GAMMA-03,72.89,75.69,60.44,29.28,6.25,5.68,15.32,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 16:00:00,TX-GAMMA-03,66.37,67.83,55.24,17.52,12.03,14.86,14.94,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 17:00:00,TX-GAMMA-03,50.53,65.06,57.03,4.41,31.75,11.84,15.84,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 18:00:00,TX-GAMMA-03,52.19,58.04,50.77,1.5,24.87,11.84,12.27,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 19:00:00,TX-GAMMA-03,56.66,63.4,55.4,6.28,14.49,11.79,10.53,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 20:00:00,TX-GAMMA-03,59.12,59.29,50.21,8.58,4.88,8.64,7.3,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 21:00:00,TX-GAMMA-03,63.93,58.6,45.91,10.34,16.24,21.96,15.31,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 22:00:00,TX-GAMMA-03,72.13,60.88,46.47,13.98,5.04,4.56,8.5,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 23:00:00,TX-GAMMA-03,72.77,57.79,45.31,37.1,29.46,5.22,26.45,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 00:00:00,TX-GAMMA-03,78.26,63.75,47.5,22.97,10.9,8.91,15.23,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 01:00:00,TX-GAMMA-03,74.54,88.6,65.7,51.31,50.92,7.39,40.19,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-09 02:00:00,TX-GAMMA-03,80.45,58.63,43.42,22.37,19.29,14.8,19.4,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 03:00:00,TX-GAMMA-03,68.24,51.06,37.89,12.95,17.21,8.61,13.35,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 04:00:00,TX-GAMMA-03,58.47,53.23,42.2,5.27,10.55,7.2,7.6,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 05:00:00,TX-GAMMA-03,46.73,47.61,39.71,0.19,42.1,11.11,17.59,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 06:00:00,TX-GAMMA-03,57.56,49.87,39.79,26.73,97.74,100.0,69.9,HIGH,ELEVATED DEGRADATION: Schedule field acoustic vibration test and oil sampling within 48 hours.
2026-06-09 07:00:00,TX-GAMMA-03,50.66,55.06,45.3,2.11,20.12,8.35,9.98,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 08:00:00,TX-GAMMA-03,59.49,62.14,53.17,8.79,12.84,6.9,9.73,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 09:00:00,TX-GAMMA-03,65.09,62.71,50.78,13.95,2.48,4.85,7.66,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 10:00:00,TX-GAMMA-03,73.69,72.22,57.28,26.86,8.08,8.94,15.81,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 11:00:00,TX-GAMMA-03,75.04,74.6,58.54,30.1,10.93,10.31,18.44,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 12:00:00,TX-GAMMA-03,86.01,78.62,60.74,39.87,24.81,8.87,26.85,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 13:00:00,TX-GAMMA-03,81.58,85.12,66.61,42.88,34.11,13.48,32.46,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 14:00:00,TX-GAMMA-03,67.77,75.72,62.79,25.16,9.48,7.28,15.2,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 15:00:00,TX-GAMMA-03,64.01,66.81,55.16,14.31,10.05,10.1,11.76,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 16:00:00,TX-GAMMA-03,65.78,70.45,56.8,20.92,5.3,10.76,12.91,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 17:00:00,TX-GAMMA-03,56.74,67.81,56.63,12.23,8.75,14.16,11.49,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 18:00:00,TX-GAMMA-03,62.93,60.78,49.72,11.25,4.95,8.59,8.38,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 19:00:00,TX-GAMMA-03,55.98,62.88,54.75,7.22,14.31,12.91,11.12,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 20:00:00,TX-GAMMA-03,52.35,55.16,46.4,4.93,10.65,7.62,7.6,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 21:00:00,TX-GAMMA-03,66.44,58.65,47.86,10.94,4.03,9.74,8.22,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 22:00:00,TX-GAMMA-03,79.3,65.72,49.09,26.6,10.97,7.55,16.37,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-09 23:00:00,TX-GAMMA-03,79.01,63.08,46.83,23.55,12.47,6.97,15.53,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 00:00:00,TX-GAMMA-03,78.19,58.45,43.16,19.96,10.55,7.95,13.66,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 01:00:00,TX-GAMMA-03,75.78,59.71,43.02,19.01,9.1,8.4,12.89,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 02:00:00,TX-GAMMA-03,80.6,64.98,47.53,24.48,36.85,26.05,29.2,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 03:00:00,TX-GAMMA-03,127.67,82.87,42.26,52.27,99.89,14.04,59.38,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-10 04:00:00,TX-GAMMA-03,60.43,49.09,36.03,9.22,13.98,7.86,10.54,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 05:00:00,TX-GAMMA-03,58.59,54.48,46.13,6.34,10.63,9.05,8.52,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 06:00:00,TX-GAMMA-03,50.96,48.5,39.96,3.95,26.6,14.26,14.46,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 07:00:00,TX-GAMMA-03,57.91,57.78,46.94,5.17,5.94,8.65,6.31,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 08:00:00,TX-GAMMA-03,67.06,62.78,50.57,14.24,6.72,17.15,12.34,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 09:00:00,TX-GAMMA-03,63.59,62.06,49.29,12.78,3.57,10.07,8.88,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 10:00:00,TX-GAMMA-03,79.85,75.31,59.07,31.37,11.98,6.76,18.43,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 11:00:00,TX-GAMMA-03,76.32,77.41,61.63,33.47,18.99,5.02,21.29,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 12:00:00,TX-GAMMA-03,80.35,83.15,65.42,40.91,30.12,13.74,30.34,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 13:00:00,TX-GAMMA-03,84.89,86.22,67.98,46.26,44.65,12.42,37.24,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-10 14:00:00,TX-GAMMA-03,79.7,83.24,66.01,40.52,29.64,12.71,29.76,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 15:00:00,TX-GAMMA-03,68.69,75.56,62.84,26.4,11.32,8.73,16.7,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 16:00:00,TX-GAMMA-03,54.35,68.68,58.69,11.64,19.09,9.87,13.8,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 17:00:00,TX-GAMMA-03,58.19,70.04,60.64,15.57,13.12,9.41,13.17,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 18:00:00,TX-GAMMA-03,58.3,62.21,53.73,9.17,9.94,4.1,8.17,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 19:00:00,TX-GAMMA-03,68.41,64.1,51.38,15.6,17.24,21.44,17.63,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 20:00:00,TX-GAMMA-03,61.28,54.99,44.84,6.65,3.92,8.91,6.26,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 21:00:00,TX-GAMMA-03,64.19,54.55,42.83,10.46,1.72,8.09,6.81,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 22:00:00,TX-GAMMA-03,80.16,66.11,49.28,26.67,10.93,6.84,16.21,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-10 23:00:00,TX-GAMMA-03,75.11,58.03,44.61,19.33,5.97,4.78,11.02,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 00:00:00,TX-GAMMA-03,71.23,56.11,41.06,12.9,9.23,11.35,11.23,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 01:00:00,TX-GAMMA-03,75.6,57.05,43.02,18.35,6.92,8.79,11.96,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 02:00:00,TX-GAMMA-03,75.91,56.13,40.91,19.3,17.74,6.65,15.59,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 03:00:00,TX-GAMMA-03,73.85,59.83,45.85,18.53,14.44,15.89,16.44,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 04:00:00,TX-GAMMA-03,61.92,50.01,38.01,7.99,7.05,8.18,7.71,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 05:00:00,TX-GAMMA-03,54.66,50.02,39.64,6.01,10.35,4.94,7.26,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 06:00:00,TX-GAMMA-03,54.2,54.57,45.36,2.55,12.72,6.34,7.06,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 07:00:00,TX-GAMMA-03,52.98,58.64,48.17,1.88,22.57,11.37,11.5,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 08:00:00,TX-GAMMA-03,62.38,61.43,50.41,10.73,5.92,9.71,8.79,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 09:00:00,TX-GAMMA-03,62.86,63.63,51.01,11.44,4.95,5.45,7.67,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 10:00:00,TX-GAMMA-03,74.46,74.56,59.17,31.16,11.59,10.28,19.09,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 11:00:00,TX-GAMMA-03,69.19,66.9,52.85,18.36,2.58,9.67,10.66,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 12:00:00,TX-GAMMA-03,83.81,80.46,63.18,40.4,32.69,12.34,30.69,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 13:00:00,TX-GAMMA-03,73.46,77.77,61.66,30.54,8.49,7.92,17.17,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 14:00:00,TX-GAMMA-03,78.16,82.16,67.04,36.86,22.4,9.52,24.96,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 15:00:00,TX-GAMMA-03,62.22,67.81,55.47,14.71,8.31,4.99,10.04,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 16:00:00,TX-GAMMA-03,62.36,63.69,52.8,12.76,10.19,5.66,10.09,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 17:00:00,TX-GAMMA-03,51.1,60.34,53.1,1.95,22.98,13.83,12.28,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 18:00:00,TX-GAMMA-03,49.91,56.76,48.76,1.2,23.53,8.45,10.83,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 19:00:00,TX-GAMMA-03,57.95,63.04,53.45,9.79,2.13,7.32,6.49,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 20:00:00,TX-GAMMA-03,56.64,60.65,49.9,7.88,7.09,7.42,7.49,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 21:00:00,TX-GAMMA-03,71.65,60.82,46.69,14.57,4.27,11.46,10.19,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 22:00:00,TX-GAMMA-03,80.49,69.57,52.03,31.56,23.88,12.77,24.17,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-11 23:00:00,TX-GAMMA-03,83.04,68.04,50.82,32.97,28.47,15.19,26.95,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 00:00:00,TX-GAMMA-03,84.51,67.64,48.05,49.97,50.68,11.58,40.62,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-12 01:00:00,TX-GAMMA-03,80.73,61.05,43.11,22.97,14.98,8.64,16.59,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 02:00:00,TX-GAMMA-03,74.43,56.41,41.33,16.67,8.37,8.97,11.84,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 03:00:00,TX-GAMMA-03,67.42,49.87,36.97,11.68,10.97,8.43,10.62,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 04:00:00,TX-GAMMA-03,56.4,51.23,39.89,8.51,17.8,7.68,11.55,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 05:00:00,TX-GAMMA-03,50.56,47.19,39.03,1.49,24.07,8.95,11.26,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 06:00:00,TX-GAMMA-03,52.5,49.45,39.92,3.17,17.64,14.94,11.18,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 07:00:00,TX-GAMMA-03,51.92,56.47,49.2,2.88,21.57,8.57,10.84,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 08:00:00,TX-GAMMA-03,64.41,59.38,48.44,12.65,5.54,5.25,8.31,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 09:00:00,TX-GAMMA-03,66.32,64.76,52.65,16.61,2.17,6.2,8.96,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 10:00:00,TX-GAMMA-03,76.91,70.79,55.49,29.31,6.98,5.67,15.59,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 11:00:00,TX-GAMMA-03,73.75,71.31,56.92,25.46,5.44,5.67,13.5,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 12:00:00,TX-GAMMA-03,78.63,82.61,66.93,37.45,26.03,6.43,25.7,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 13:00:00,TX-GAMMA-03,74.43,84.01,68.85,37.67,29.67,8.0,27.45,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 14:00:00,TX-GAMMA-03,77.17,83.34,68.38,37.68,32.38,9.07,28.67,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 15:00:00,TX-GAMMA-03,66.3,78.53,65.11,21.72,31.42,5.08,20.95,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 16:00:00,TX-GAMMA-03,62.92,74.59,62.09,23.77,22.0,14.37,20.8,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 17:00:00,TX-GAMMA-03,51.9,63.78,53.37,5.62,16.25,12.42,11.04,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 18:00:00,TX-GAMMA-03,53.31,64.26,55.94,6.3,17.82,8.33,10.84,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 19:00:00,TX-GAMMA-03,61.24,59.66,50.27,8.08,14.09,6.14,9.7,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-12 20:00:00,TX-GAMMA-03,62.56,60.41,47.33,8.92,3.78,5.88,6.36,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
